,id,comment_text,severe_toxic
106176,380c579c3755d8de,fuck u ur a fuckin fagot,1
138239,e3c18e2c33367de8,fuck head fuck stick wikipedia wanker up yours,1
887,026bd33490542b2e,you gay motherfucker i know where you live i am going to sand your face of then i am to going to beat you to a pulp you chicken shager ,1
139337,e9b92c6c6b01aeef,fuck you you piece of shit fuck you you piece of shit fuck you you piece of shit fuck you you piece of shit fuck you you piece of shit fuck you you piece of shit fuck you you piece of shit fuck you you piece of shit fuck you you piece of shit fuck you you piece of shit fuck you you piece of shit fuck you you piece of shit fuck you you piece of shit fuck you you piece of shit fuck you you piece of shit fuck you you piece of shit fuck you you piece of shit,1
96120,02338165de3a510a,fuck you you racist ashole,1
65962,b060e3b618c5bd7d,wel what u said before realy hurt me so u should be blocked bitch tits ur a pusy thats what u are hiding and being an editor a super gek hours a day on the computer have no life i bet u have no sex life either just fucking stripers gek gek gek gek gek il bal u up,1
47466,7ecdde044da161ec, is a gigantic ashole is a gigantic ashole ,1
127086,a7afb550a64a6340,fagot fuck you bitch you re a fagot,1
32101,554ca9ed81847fa9,i find you to be a fucking useles pos go fuck yourself,1
91988,f5ecbdfbe911cba8,fucking geting none i hope you choke there s a bed made in miltown just for you,1
82277,dc1d2c9fb7e6765e,your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore your mum is a big fat whore ,1
138330,e42607741bd5800c,oh of fuck you ashole die im going to kil you ,1
134145,cd631564b47beac5, fuck you fuck everyone on this site you are al fucking gay tosers,1
48621,8206f8ed88ba7e24, fuck you fuck you you re a stupid niger lover go fuck a dead mose the fortyfive ,1
24355,405035baff249126,you re a fucking liar who doesn t know how to do his job,1
67424,b465146b006ef712,fucking lamer losting of my time joadfyh you are wasting my time fucker please provide me the fucking information to ad the fucking tag to ad that this is my image that i give it to everyone for fre and that i owned the fucking copyright this is so complicated to donate an image to wikipedia this is my fucking source my fucking image fucker ,1
119822,80cd7801777396bc,die in a car crash you fuckin ashole traitor to your local teams we dont live near boston why would some cunts prefer boston teams if we dont live near boston your retarded you fagot cunt ,1
43032,72c8922a7207c226,and sticking your man cock in my as,1
13320,23336bcfa6fea700,hey john it wasn t a fucking test moron,1
75313,c971eb8748315083,fuck of before you give me the wikipedia is not a playground mesage it is a fucking playground on shity articles like that you may as wel let us have some fun then revert instead of the gay auto reverting ,1
139856,ec781192de6916a7,i m gona fuck you up sand niger ,1
86527,e77067e7737e5f53,fuck of you anti bulgarian turkic whores ,1
83036,de259ff15784e8f9,fuck you i l fuck you muslim turkish animal ,1
140697,f0e27087333248a4, utc seriously fuck this guy s fucking face i am so fucking sick of fucking seing it every fucking time i want to fucking read the fucking article about fucking bobs on the fucking internet december,1
105041,31e6f99f08d55c4a,fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot fagot f,1
40356,6bb0191968c24754,so wut u got asaulted bo ho u probly luved getin fuked in the as by hot gays,1
136143,d83d7c3519f3236d,dumb fucking nerd ,1
154553,af9e849c953035b1,you re gay you re gay you re gay you re gay you re gay you re gay you re gay you re gay you re gay you re gay you re gay you re gay you re gay you re gay you re gay you re gay you re gay you re gay you re gay you re gay you re gay you re gay ,1
46298,7bac4e34d08b2e4e,haha i fucking pised myself reading this thanks i neded that after hours trecking around in warington with the worst cold ever i mean it thanks ,1
149553,5db9890ef92a44fb,you bunch of cock cucking toilet scrubing tit licking fany kising arse wanking bastards i hope you al rot in hel especialy guy walters,1
42361,710374fca6dfd801,you are a fucking nazi everything i wrote on my page was wel writen and factual you are obviously a racist nazi jew ,1
143802,02da76b6902d7d75,go fuck yourselves obviously you al are a bunch of pricks who claim to be admins but don t do jack shit to help people also as per your dismisal of next step realty as being as relavent as someones big toe obviously you aren t in touch with reality considering next step realty is one of the bigest if not the bigest up and coming real estate referal company s in the world clearly i had greater expectations for admins on this site and obviously i was wrong why even cal yourselves admins if you are just a bunch of fagot s ,1
86723,e7f2a7b5cc3e6879,yo you are a very big mother fucking idiot loser ,1
71131,be64621e7bcca2b5,go fuck yourself bitch,1
141267,f3cff1eae9a8c5e7,why are you such a gay niger god damnd you are such a gay niger fuck fuck shtay away from my kcik as talk page bitch i am angry do not be a baby plz do not pos t anymore on my atalk or dicuser page i am going to cum to ur house and kil your fagity as,1
39611,69be8a1c71010317,shut up ashole shut up you ashole i fucking hate you kids cbc is stupid so why kep reverting my edits ,1
63195,a9208bd1beb28830,fuck you youfuckingidiot,1
108308,4304e0d8dca5597e,bitch you are a bastard bitch i wana fuck you,1
30632,5154c3f8c49a531b,hi motherfucker zhanzhao are you a slant eyed chink or a blackie indian or both says the above answer my question fucker ,1
88682,ed3a48c70357b938, give me a break you guys are suck f cking nerds who gives a damn if hary is a vilian or not why don t you invest as much time in solving real world problems as you do bickering over a freakin movie i mean come on it s a freakin movie grow up and get a life do what normal people do buy a ticket watch the movie forget about life for a couple hours then go home and refocus spider man is make believe folks some of you computer hugers ned to remember that bignole i have every right to post a coment here do not wipe my coments of i l continue to ad them again and don t be a hypocrite other people have ben using this as a forum and posting their opinions did you threaten them to way to go kep standing up for fredom of spech thanks i wil continue to speak my mind and stand up against censorship everywhere glad your on my side it s obvious we re in a war here i ve got your back the re edits wil continue i promise you al f ck you bignole you comunist bastard fre spech rules ,1
89519,ef6cf6ade470ce49,you suck it as you re used to suck phalus nazi hinduist like hitler ,1
146771,315483e9486c6193, fuck of jesus christ ron paul is a stupid fucking loser nobody gives a shit about that fart bag you dumbshits talk ,1
117474,73a8a59b00991c84,fuck of ashole go and get a life nerd ,1
148985,551554b6370bc253,you fat slimy piece of shit i hope you fal through the toilet ya jobie you are one of the mpst uneducated dicks i have ever heard of burn in hel you buger burn in hel ps you are a shit ,1
54096,9085f568dd29e41c,anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit anthony bradbury sucks penis anthony bradbury eats shit,1
86972,e8a07a8d8cbe5e54,because you are a tweting cunt flap ,1
147109,37163e8bfd33b7e3,fuck yourself you self important web nazi deleting an article about a famous litle girl with cancer wikipedia used to be a fre encyclopedia til dipshits like you tok over you and your chrony editors are the definition of the iron law of oligarchy ,1
118551,798149d50df9767b,you re fuck of bitch ,1
35183,5df537c8496debe6,fuck of your piece of shit jew,1
3554,098a1772e8557778,hey i thnk that you an ashole you just love to fuck your momk al day bitch stop fuckinmg her now got it bitch,1
6,0002bcb3da6cb337,cocksucker before you pis around on my work,1
75308,c96f9f729f2d31f6,king of fag so you like doing litle boys to ashole ,1
117140,71fcf51225733b8d,gay fucking cockface shit as cunt,1
83496,df6633c24ec09d7e,suck my dik suck my dik,1
109627,4a6643368057eca7,eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga eat shit and die bitch as niga,1
1017,02c6e41e4b317ac3,wouldn t be the first time bitch fuck you i l find out where you live sodomize your wife and then burn your house down fuck you you fucking quer ,1
133300,c92c0eafb496ad7d,cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick cline is a fucking twat john cline is gay he sucks dick,1
112094,57b126207b6cd200,oh fuck you you partisan ashole you never step forward unles it s someone on the oposite side from you doing it you sit there silently while people defending more and bashing everything that s not a leftist view snark sner and throw around of topic bulshit and insults and then as son as someone who s not on your side responds in kind sudenly it s warnings and quoting npa and al that crap you re a pathetic useles excuse for a moderator and i spit in your worthles virtual face you can ban me if you like but al it wil do is prove the partisanship and hypocrisy of the wikipedia administration staf dickhead ,1
56834,97e695cfd71944ed,i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and arest me san diego california chula vista fucking get your information right fagot shithead i can stil post with this computer i said block me come the fuck down here and ar,1
45604,79ee3805852bb531,cs naked day you are a fucking duchebag im not trying to copyright infringe on anyone just spreading the word omg you are so fucking stupid and should be shot,1
130439,b9c5eb7abd7a37fb,you undid my lucky charms page f uhk you it wa s constr u ct iv e y ou r th e bi g f es t f got ever go f ck yourself,1
33068,57f9d99c423cfa09,thanks for deleting my page you fucking cock sucker i honestly hope you fucking die you god damn son of a bitch o and by the way if i im going to kil you you fucking fagot,1
11699,1ef097f8808fce67,burn in hel motherfucker,1
