,id,comment_text,identity_hate
92270,f6b259a7c03187b4, please stop if you continue to vandalize pages as you did to vilage people you wil be blocked from editing wikipedia a link to the edit i have reverted can be found here link if you believe this edit should not have ben reverted please contact me juicetalk ,0
6464,114fa36df7f2ad69,edit request from jakegob february height ,0
81663,da71581cfae8dc21,do you enjoy being a terorist why you hate america as much as the democrats ,0
15006,27ad89d9cb85ecde,where to ad that his wife is hot ,0
29601,4e864dff08691982,saturday june wiki loves pride,0
56372,969c6bb0e8f2f906,i asure you i am not asuming anything if you created any pic yourself then that is easy you would be the copyright owner and could release them into the public domain ,0
64940,adc9f364b572a48f, pashtuns acording to scholars pashtun people are of unknown origin some may be linked to iranian peoples duranis but others such as the ghilzais are linked to turkic peoples and many others are of arab descent those in and around the khyber pakhtunkhwa region and federaly administered tribal areas who are often caled pathans are mostly conected to indian rajput or even ancient greks loks to me like some editors are trying to ad afghanistan pakistan and western india as an iranian peoples region but this is extremism it is wel known that south of the hindu kush in afghanistan has ben part of greater india for the last years ,0
128548,af8378fdb1a1dabf, what is that you think compares nobody stole someone helped me to get the infobox that i the author wanted against reverts by those who knew beter how an article should lok like try to do the same to their articles you wil se some diference it s caled infobox war i think you said enough here ,0
95499,ff58a7b9547046b8, i aded this today i never cry ,0
12309,20a303ef685589ec,taj mahal salam htp en wikipedia org wiki taj mahal the true story,0
10202,1b0195356a5d6e1f,finish my wek of holydays and new article was ben traslated spanish submarine c ned your revision long gretings,0
70096,bb8462d14e546c57, baby eaters alright is it true that some of the band s songs translate into lyrics like i m going to cut open your fetus and eat your baby or other horific lyrics ,0
88629,ed1c0da6b1aceb24, hey there again from wp pw hey wp pw neds another favor juat like last time two discusions have just ben archived but their moves haven t ben caried out because our admin user hasn t apeared in a while could you help us out again the moves are nelson erazo homicide wrestler scot levy raven wrestler the discusions where consensus were achieved are here here thank you very much g talk ,0
29868,4f47ec349e2c2c01,you love me realy ,0
47652,7f508ca9d0d82c04,i believe that the tatra was a degre if this is true i believe it would be worth mentioning i wil try to find my pictures of a very nice specimen which resides in toronto canada ,0
117156,7212e33a3393a55b,shout out i d gota give you some props on the work you ve ben doing on the wiki the cindy shehan and constance articles are realy sticking to the right wing nutz that spread their bush propaganda everywhere kep up the god work ,0
28696,4c0261cb0a555d6b,reverting on an editor s talkpage you should delete your art from s talkpage ,0
97691,0a9b9c8f70baa45b,no one likes you youre a trany tramp i wil make sure you are blocked if its the last thing i do ,0
105301,3365b0e88a736533, as far as i know there isn t such a thing i don t think she had much of a library being rather hard up for cash most of the time that is a fascinating project though i wonder if boks mw read or had aces to would be the way to go godwin would of course be very fruitful i m curently in delhi india it is overwhelming but amazing ,0
124031,975ba28cce8874b9, at least it s not on one of the more respected wrestling sites i never even heard of this site before yes trols can be anoying i l kep an eye on his contribs pcw al the related articles are now grouped if you want to change your delete to delete al ,0
68002,b5ebb7d9f080585d, edit request from january the third paragraph says le surendered at apomatox courthouse this is a substantive eror courthouse as one word refers to the actual court house in a vilage or town the surender actualy ocured at the mclean house it was purposefuly not done in the actual court house so as to avoid giving it a legal imprimatur formaly recognizing the confederacy which the union never did the corect text should read le surendered to grant at apomatox court house on april it is corectly speled later in the article general in cheif section para ,0
48906,82c06831a0db430b, i ve had a go at tidying up the article by puting al the stuf about clasroms in one paragraph i ve also removed al the references to non disabled children as there semed to be an implicit sugestion that al children with special neds are disabled which is not the case ,0
87073,e8ea5a4f0e57c10b,january utc thanks for the welcome doncram and i m glad you were able to merge these pages ,0
50966,88504d2803000b85,hi there in response to your question above i am actualy going to make this part of your test for the copyright on a fre wikipedia section of your adoption program what i want you to do is ask your question at wikipedia media copyright questions and then once you get a response i want you to come back and tel me exactly how you would upload the image and under what license if you realy get stuck just tel me and then i can tel you what to do but i think it is important that in adition to being able to ask me questions that you know where to ask questions in general because in case i am ever not around to answer your questions you can stil get the help and answers to you questions that you ned al the best ,0
11284,1ddf580d1101de7b, question for gwen gale gwen i m asking you this question mainly because of your frequent participation at this article and its talk page would you consider material presented from this source aceptable and helpful if used in a proper context thanks my question was asked in god faith perhaps you could find some time to answer it thanks the only answer i can give to an open question like this is please do se wp rs it s where i d lok first if i had a broad question about a source if you d like further input on a given citation lots of editors other than myself watch this page you might want to post it here and se what that stirs up that s what article talk pages are al about you can also try wikipedia reliable sources noticeboard which at least may sometimes give one something akin to a further take on neutrality thanks gwen for geting back to me obviously others are welcome to give further input concerning the source i asked you about i was curious as to what your opinion was regarding the sun as a reliable source i read an interesting article given by rochus misch there misch himself didn t se everything and recal can get way fuzy after six and a half decades but he saw a lot nonetheles could you post a link to that article here i d be hapy to read it thanks sory gwen for the delay in geting back to you i actualy was hoping for your opinion about the sun rather than about misch if i decide to ad the information at some later point we might be able to discus its relevancy at this talk page for now your opinion regarding using the sun as a source would be apreciated i m sory i had mised this i would ned to se the article itself that said i d be wary of citing anything from the sun without knowing who wrote it and how it was sourced by them moreover if i found something in the sun i d tend to dig deper and find a source on which one could more steadfastly lean it s not that tabloids get things wrong al newspapers botch details al the time so much as tabloids tending to over spin stuf for entertainment which is their slice of the market in much the same way the times and the guardian spin heavily for politics in some topic areas it al makes for slopines through which a cite may say be ok as to wp v but then skids into the ditch owing to wp undue i wonder if this relates i would think it would be wrong to reference edit or dispute sources which are not at hand to be checked perhaps a person should only use information that they have read and can understand wm i doubt that only using information that they have read and can understand would be the best criterion to use and be the most apropriate and helpful method in referencing an encyclopedia being partial to an exopedian version of this project i do er from time to time myself i think the inclusion of quotes and anecdotal reminiscences gleaned from border line tabloids should be avoided i lost you but i m confused myself it apears as though the person with the least information available is most influential on the article the u s is big on fre pres and it works my very low budget suburb is in a system which serves people with milion titles numbers aproximate thanks carol that s on the next shutle van most of the rest of the asets of a state with milion people are a couple of days away by mail the specialty stuf on ae from radclife tok maybe a wek and i am an amateur dan you are over thre milion people higher in the fod chain you must be world clas kierzek has clearly read and analyzed everything reviewed most of it and as far as i can tel every word he says is acurate and informed kershaw joachimsthaler thomas trevor roper bevor shirer ryan toland eberle uhl lehman carol o donel victor petrova watson vinogradov hit a snag reordered these are boks which i have had in my pos,0
7939,1520d66ccc937124,care to actualy provide examples feling chaty edits ,0
75229,c944f6a5693bcf4e, scientology web links it is imperative that we include religiousfredomwatch org in this section joel philips who is a scientologist is the registered owner for the church this site is probably the most important site that the church owns it lists every big time critic of scientology the site lists al of the facts that the church believes is true about these people it lists any crime that they believe the critic of their church has ever comited it even has a reward of against the person who made threats against it the scientology website includes articles that show the other side to something they believe is critical to scientology they list hate groups as anyone or any group critical of only scientology they list religious experts as people that are scientologists this site is huge it s updated al the time and shows up everywhere on al major search engines for every posible search you can imagine scientologists should be proud of this website this website sums up everything that scientology and the church are al about this website is scientology therefor it should be listed in the scientology web links section al in favor say yes al oposed say no thank you ,0
145541,1e360511c5a856e1,a tag has ben placed on hector ivan hernandez requesting that it be spedily deleted from wikipedia this has ben done because the article sems to be about a person group of people band club company or web content but it does not indicate how or why the subject is notable that is why an article about that subject should be included in wikipedia under the criteria for spedy deletion articles that do not asert notability may be deleted at any time please se the guidelines for what is generaly acepted as notable and if you can indicate why the subject of this article is notable you may contest the taging to do this ad on the top of the page below the existing db tag and leave a note on the article s talk page explaining your position please do not remove the spedy deletion tag yourself but don t hesitate to ad information to the article that would confirm its subject s notability under the guidelines for guidelines on specific types of articles you may want to check out our criteria for biographies for web sites for bands or for companies fel fre to leave a note on my talk page if you have any questions about this ,0
114241,6323493f18a840fc,no i ve ben responsing to is abuse of and lies about mne sems some admins don t think people shoudl be able to speak in their own defence while other admins are fre to abuse with impunity to do user talk pigsonthewing tim tolkien anyone is welcome to merge that into tim tolkien ,0
71463,bf47a9ba90b367c8,there is very litle no evidence that the british were responsible for colins death from my reading of the death section the mention of o neil s service in the british army which wasn t iregular as tens of thousands of irishmen had served during world war i and his position as a marksman are there to explain a his background and b how he scored a fatal shot to the head at some distance ,0
137487,dfb1945a39488ea7, sd there s nothing in the case about meatpupeting there were no sanctions for meatpupeting jayjg wasn t de admined and none of that has anything at al to do with the consensus of that discusion which was valid please once and for al stop your false acusations ,0
29741,4eed89a5a6fe6179,read the article again ,0
159384,fcc8e0fe2cdc28a5,hey man yeah i understand the problem i didn t know it had to explicitly state that thanks ,0
88646,ed23e2947a970a6a,jobsekers being forced to work what were they at gunpoint no this doesn t ned to be aded but if you do please note that the fus is about the workers being droped of to early at their asembly point and thus having to hang around in the cold and wet not ideal i agre but it hardly the controversy you sek to ad it s just the british pres or should i say lefty anti monarchy elements of it stiring the mire to forward their political agendas ,0
153984,a665b8b362ffdc86,i ned some help with the dla piper page the one flags section is a big advert but another editor thinks it should stay and keps undoing it ,0
62175,a654f71eecb48b6f,plot sumary esay the plot sumary esay loks great i ve posted some early fedback on the article s talk page is that a god idea ,0
95843,0094c6f5fd816b5e,in what way is the website months out of date you say it is only published during term time what information wil be aded to the website that wil be relevant to this article ,0
53275,8e690dd70d116e2d, funy just as i m develop one of sarek s very stubs such is wikipedia its far more beneficial of course that i am blocked for two entire days when i am in the midle of writing this perhaps somebody with some sanity could ad the folowing to the article or maybe you wil take my coments with a pinch of salt and acept god humor the rhode island philharmonic orchestra is a profesional orchestra based in rhode island which performs throughout southern new england founded in its curent music director as of july is lary rachlef based in east providence rhode island its performing home is veterans memorial auditorium in providence in the erich kunzel served as its asistant conductor as of the orchestra has atracted the likes of conductor jahja ling violinists jenifer frautschi karen gomyo and david kim and pianists ilya yakushev jesie chang and jon kimura parker to perform with the orchestra music schol the rhode island philharmonic orchestra is the only fuly integrated profesional orchestra and music schol in united states it has a major music schol founded by alan fox which eduates over young people and adults with music lesons of al ability levels and instrumentations with clases and ensembles the educational program of the schol spans not only clasical music but extends into pop jaz rhythm blues and advocates youth orchestras and big band ensembles the orchestra received a grant to suport music after hours a consortium with the music schol geared towards educating aspiring young musicians grades children after hours this was put into efect in in september the rhode island philharmonic society established the carter center for music education and performance located waterman avenue in east providence which has over private studios including a jaz rock and blues wing every may the orchestra puts on education concerts at vma and groups of musicians perform at schols and comunity centers throughout the year references external links home page category american orchestras category music schols in the united states ,0
40294,6b821ef55b83820d,neither shows suck even so comaring ts to kp is like robt jones to tenage robot hard desicion they both realy suck watch something worthwhile like family guy or king of the hil that was realy mean family guy and king of the hil are god shows but so is kp don t get hostile d one of the things that make the show unique is that it is a comedy aimed at more than just kids that doesn t revolve around a cliched loser main character in fact kp is the complete antithesis of a loser and so are her family and most of her friends even ron doesn t realy fit the stereotype both fg and koth can be funy but there comes a point when you want a break from al those cynical shows that are al about laughing at someone s ignorance and stupidity hey wait a second totaly spies sucks kim posible was god but later jumped the shark it then became the worst show ever wel not as bad as totaly spies or futurama but got close also as for another coment above tenage robot was awful robot jones was way beter and as for the final one king of the hil was great but family guy is unfuny it is beter than futurama though futurama was the absolute worst thing ever made don t watch the new kp watch something god like king of the hil or shinigan down ,0
130496,ba1f7c973244fc3a, wel i wanted to make a javascript that s a tab that wil scrol down when pas the cursor over it basicaly it wil create a insect page based on family genus and species like an easy start when you click on family it wil create the page your curently on with ,0
127427,a9860285a91b5a45, wikipedia withdrawal to i have come to the conclusion that wikipedia is no diferent than any other source of misinformation my intentions of contributing to the whitman article was due to my involvement with the oficer who kiled whitman and numerous victims profesors witneses and news media outlets but alas i find myself as guliver lost among a few yahos whose intentions apear to be to their own speculation and interpretation of charles whitman and the university of texas tower tragedy their abuse of sources shows their wilingnes to subscribe to editing and rules in the face of facts and researched knowledge they are pedantic and calous and i unfortunately have joined them at their own level i must now re elevate myself and return to the dictates of logic and critical thinking something that my experience on wikipedia has deluted i wil return to my original research and take the experience of wikipedia as a leson that no mater how much experience and involvement a person has on a particular subject there are always those who no nothing wiling to reduce your eforts to elevate their own egos and ambitions i wil take away al my contributions i realize they wil be re inserted for the yahos benefit but that wil be out of my hands i would wish you god luck however you are going to ned something much more powerful than luck to ever make this article corect subwayjack,0
56133,95fb875639eb6ffc,ok that s valid i ve always loked at the se also section as an area where you put stuf that people who hit the page might also be interested in seing i think i may have a fundamentaly diferent understanding of that section than you guys do or than the comunity at large might i personaly found list of cetaceans to be handy in the past its sems like to me that people doing research would be able to do it more easily if they have aces to more information in the form of more obvious sugested links that wil help people hop from page to page i don t think that people are going to be aproaching these animals en mas usualy they wil lok at one animal and if there is a link there like list of cetaceans or cetacean conservation center they wil have a very easy recomended in to do more research and learn about what amazing creatures these are clicking these links in a se also section realy helped me personaly to have aces to information which lead me to love these particular marine mamals and i want other people to have more oportunities to get more information i think list of cetaceans should be included because cetaceans links to a diferent page i would like to se cetacean conservation center go in but i understand if my felow wikipedians find that to be redundant i can se why dolphin research center is redundant after a while i think these two links would be helpful for a person loking at only one animal but i can se why they might be redundant if people are loking at many dolphins should these be included what about marine biology could that be included there are things link linking the cove film to dolphins that exist in the costal waters of japan that i realy think should be included because is discuses an isue critical to the preservation of the species there is a big diference betwen criticaly endangered and extinct which neds to be apreciated when presenting facts discused in any context about a species or ecosystem ,0
79751,d55b6b01d3a3f16d, atempting to eliminate references to the conection betwen per review consensus and science eliminate it sounds like edit waring to me atempting to distinguish the diference is my part for me it is just what it is so that just makes my pov at worst aply idiosyncratic gramar preferences that s your opinion frankly during the discusion i can t se you give a valid gramatical argument i am sory that you have felt atacked you said right out that how i should make beter use of my time how could i not fel that way ,0
63420,a9b014525c0810f9, september utc wel can t fault you for initiative i certainly hope you suced now asuming we obtain permision for us we get to the fun part where in the article do we put it to avoid the censorship nuts kiling us ,0
16929,2caaf1c12e19bd96,what homosexual tom atkins and draft dodger wayne were father figures whatever maybe i should report your remark as a personal atack ,0
1956,05497ed19512b588,considering the legal isues surounding roms it would be a bad idea i m not sure which one but i m fairly sure that posting the rom would violate some wikipedia rule ,0
127302,a8dadf14dd61c266,posibly it justifies a redirect to elements that do not exist or fictional elements but we don t have to indulge people who make up new elements and are then found to be croked nov utc ,0
126644,a55e796610d63ab4,one more thing the reason why i have made this page on this talk page is to expose you and hope someone wil take a stand ,0
71836,c05e75c69e4ff078,wholy agre with surtsicna should be removed imediately it is pointles and of no informative value to mention it without authoritative source ,0
110458,4ef83eed2020188c,aksungur hi nico you have created the article aksungur please se my note in the discusion page talk have a god day ,0
103314,28ed4f1ed790ab53, and i think the article on christianity is slightly slanted in favor of christianity it is imposible to create a relevant encyclopedic article that might not sem slightly slanted to one or the other position because precision is imposible the goal of this or any article in wikipedia is not to advocate or detract from any topic but to present what wp rs say on the topic using wp npov as a guiding principle and for the most part this article achives that i would like to use adam and modley s framework but i can live without it could you provide specific instances of how this is slanted in other words just saying it is slanted is not helpful provide us with specifics ,0
15973,2a2756093501e7eb,would you please respond to the points raised epefleche rather than misuse this talk page by making spurious personal atacks are you capable of doing that ,0
50438,86dd11307178022b, i thought so to bob but then i tried editing al of india at once and got similar numbers for myself stil think if we re going to fork the citation templates it makes more sense to fork the instances using rare parameters and slim down the core templates so that articles in general benefit ,0
4414,0bbc9d551943d516, wait you aded this to the article for starters this definition of erotica it is the depiction of sexual acts pure and simple has no citation who came up with this definition because it is prety much a crock as far as i m concerned what about the notion of sugestion which sems the major distincton betwen erotica and pornography by the definition you chose to atribute a depiction of an individual in a sugestive pose ie not a sexual act is exempt from being caled erotica while i respect the ned for clarity here i think this curent definition mises the mark why not refer to a dictionary definition and leave pov out of it thank you ,0
5594,0ef4e52e77387d36,november utc i have absolutely zero interest in being in the midle of this having checked cung le s twiter he aparently has some isues himself with being displayed with a vietnamese flag as that is the case and he is a ful us citizen i would rather create an exception for him than have to deal with mesy edit war besides it sounds like he won t be in the ufc for much longer rendering this whole isue mot as far as i m concerned please help me take the simple way out and avoid a meaningles conflict ,0
83677,dfeeb48d370ddb0a,what the fuck you don t like my ading truthful information on the patriots cheating to any page not even the discusion pages is this forum suposed to present the unbiased truth for the readers or is just a biased arm of the patriots fan club if it is a fan club it does not belong here ashole ,0
89227,eeb18d6ef2af13bd,what the f son here i am trying to educate the internet at large and you come along acting like there s sand traped in your vagina you ve got some nerve budy love and hugs x,0
145887,23c7cccb09164b01, i m confused go through category lgbt people and make sure they re al on the list of gay lesbian or bisexual people talk contribs ,0
112251,5880000987fd75a6,please stop ading comercial or personal website links to wikipedia it is considered spaming and wikipedia is not a vehicle for advertising thanks charloteweb,0
104465,2ee2d3dd09b81134,fringe theory ground rules you are involved in a recently filed request for arbitration please review the request at wikipedia arbitration requests fringe theory ground rules and if you wish to do so enter your statement and any other material you wish to submit to the arbitration comite aditionaly the folowing resources may be of use wikipedia arbitration requests requests for arbitration wikipedia arbitration guide thanks ,0
86806,e82f2f7bcedd1f45, thank you for your coments in the slanderous acusations of anti semitism thread i don t think we met but thank you talk ,0
92435,f72bf3f19265dfc8,re toa payoh ritual murders fac thank you for your suport i have narowed south east asia to peninsular malaysia is that much beter ,0
130403,b999b59fbd04250f,ten titans external links on this part of i put an external link to a website about ten titans and other but you kep geting rid of it any reasons signed anonomous,0
4290,0b712556c1c1a8eb, please do not vandalize pages as you did with this edit to user talk maralia if you continue to do so you wil be blocked from editing ,0
101205,1db7fab5dfdcd35d, why does you al haras my por as unblock,0
115217,681369d1d92a8837,it is not spaming idjit eh you canot ban the truth you have tried and failed so many times ,0
114203,62fdd7aa7c6e0d53, response to hj mitchels chalenge since i am stil blocked and canot post this in response to hj s chalenge nor can i vote for the thre candidates i do suport i wil leave this here hj mitchel please spare us the dramatics of i l quite if you give me a reason no one here thinks you wil quite regardles of any reasons given nor would you be expected to you are also fuly aware that no one is going to mine through your edits loking for wrongdoing that s just a waste of time and you would likely retort with they are nothere what i wil do is give you a few examples of what i have sen over a very short span of time given a review of any say month long period i think we wil find the same result within a few percentage points of the mean you made an obviously bad cal about protonk a wel respected and long term contributor to this project based on what you term a blp violation you state in your coments that this was suported by other admins when anyone who takes the time to actualy go there and read the coments wil se that no one suported your decision this caused a moderate admin to leave the project completely only to alow les moderate admins like yourself more rom to exert influence after reviewing the coment protonk made i certainly agre it was a bad coment but it was absolutely not worthy of a block without any sort of warning or talk page mesage and it was no worse than your outburst of teling al the editors in an rfa they are fucking morons because you were the submiter of the rfa and likely had your felings hurt an event i note that you were not blocked nor even aproached about and as far i can find have never openly apologized for although there may be a coment somewhere i do admit you have a tendency to exagerate in your favor such as can be sen in the previous statement when determining that there was suport to sumarily block protonk when there clearly was nt this can also be sen in reviewing some of the cases on your talk page and talk archives as mentioned above and as noted by several individuals your fucking morons coment is stil to new and does not represent the atitude neded or wanted of a functionary you recently unblocked and revoked his topic ban knowing this user had a long history of personal atacks and troling regarding gender topics and gamergate within hours that user was again blocked for personal atacks has continued to stir the pot and make drama and has ben drug to at least ani and arbcom within the last wek as can be sen on their talk page and the mentioned venues even based on your coments here you clearly have an atitude of knowing beter than everyone else whats god for wikipedia that arogance is inapropriate of a functionary you give a stagering number of over blocks and claim it as an achievement personaly i se this as prof of your tendency to block first and ask questions later there is no way you scrutinized al those and i can easily se a lot of mistakes and preventing useful edits from being done through bad faith asumptions of guilt similar to those you displayed towards me for criticizing your actions i could kep going but that is enough imo to show a patern of conduct not apropriate of a functionary ,0
90758,f2ccffdc4f27f1b4, so made another edit and unilateraly changed something even after i asked him to rethink it htp en wikipedia org w index php title talk action historysubmit dif oldid htp en wikipedia org w index php title least i could do action historysubmit dif oldid can you take a lok i am not cleared to edit the page myself but i fel at least replacing the word production with scriptwork would have ben more fair than what he did ,0
16583,2bbb7707c828758b, the first v engine of record was not a de dion bouton but was the antoinete v of antoinete had a degres crankshaft did al others until wright who was making the hispano suiza of cu in and cu in in about or a later wanted to put the degre crankshaft into the engine but the navy and the army air corp wanted air coled radials so this left it up to cadilac to do it in this is recorded in manuel lage s bok about hispano suiza page line htp w tecsoc org pubs history htm that design came from a frenchman with a background in art l on marie joseph clement levavaseur he started work on his new engine in about his engine had eight cylinders but instead of puting them in a straight line levavaseur aranged them in the shape of a v it was a powerful and compact design and when he received a french patent on december levavaseur became the first person to patent what we now cal a v engine htp w hubertlathamwindkiler com monoplane htm the antoinete engine was designed and built in france by l on levavaseur named after the designer s daughter it was europe s most widely used engine until the first antoinete engine dated from about and was used in a spedboat by levavaseur had produced a water coled engine with eight cylinders aranged in a degre v and with direct fuel injection it was safe strong and fairly powerful generating horsepower kilowats and weighing about pounds kilograms its power to weight ratio was not surpased for years antoinete vi designed by l on levavaseur who was an artist as wel as a gifted enginer the antoinete range posesed an almost art nouveau sense of elegance the engine also named antoinete came first being designed by levavaseur in to power motor boats both santos dumont and the voisins used this engine to power their early machines the motor was of advanced design utilizing direct fuel injection and evaporative steam coling which tok place in long tubes fixed along the sides of the fuselage m l anderson ,0
138386,e463d72fa194a3a8, i disagre you could say the same thing about the jay leno article you d be wrong which has a whole section dedicated to his car colection one reader s trivia is another s important fact ,0
121138,881ae3160ba44d89,ban me no problem it is not my problem that you want to suport the denial of my nation of my national feling of my history and culture go ahead sel your cheap as ,0
109106,476810b27e94354e, what constitutes the british isles if the term british isles is replaced with an alternative such as britain and ireland simply because a reference has ben found that uses this alternative it leaves the status of the isle of man chanel islands and other islands within the group unclear i would like views on the sugestion that b i or inded gb i or uk i does not equal bi and references using b i should not in themselves be suficient reason to replace bi talk ,0
42815,723bd5f8307a12d5,go fuck yourself prick,0
51722,8a5a551056cb89aa,lol the british had year old veterans coming home from world war i so as indiana jones would say it s not the age its the mileage ,0
131788,c13575a77612ba75,seven years is a long time to be learning the ropes i gues he s a particularly slow case and that s why he doesn t realy get what ip adres are stil doesn t know what is vandalism and what is merely an edit he disagres with and thinks that this and this are useful things to have done ,0
157521,df9f3649e9be1b11, a barangay filipino barangay is the smalest local government unit in the philipines and is the filipino term for a vilage district ward or town municipalities and cities are composed of barangays each barangay is headed by a barangay captain punong barangay i e the district mayor who leads the barangay council sanguniang barangay composed of barangay councilors kagawad every barangay also has a youth council sanguniang kabatan or sk composed of the sk president or chairman and sk councilors who direct the youth oriented activities such as basketbal leagues and other youth oriented activities in the barangay historicaly a barangay is a relatively smal comunity of around to families most vilages have only thirty to one hundred houses and the population varies from one hundred to five hundred persons acording to legazpi he found comunities with twenty to thirty people only many coastal vilages in the visayan region consisted of no more than eight to ten houses the word itself is derived from an ancient malay boat caled a balangay this conection betwen comunity and boat suports certain theories on the history of the pre colonial philipines specificaly that each original coastal barangay formed as a result of setlers ariving by boat from other places in southeast asia most comunities were coastal or riverine in nature t ,0
41869,6fb36d869c096693,requests for page protections htp en wikipedia org w index php title wikipedia requests for page protection oldid ,0
80883,d85b05acebe40ecd,national management asociation hi thank you for the article national management asociation if you are the copyright owner of the content copied from another website you ned to release this content under a fre content license please send a mail to permisions en at wikimedia org as mentioned at wikipedia donating copyrighted materials also please note that wikipedia discourages its contributors to create or edit articles about themselves or their organization have a lok at wikipedia conflict of interest talk,0
33054,57f52b5987803a71,i don t know who you are but i just gave you policies to be folowed and you re giving me useles references when you are able to ofer a counter to the policies i presented you may re enter the discusion until then grow a pair ,0
151761,82742246c4ae1852, kingpin thank you i think that would be apropriate talk responses i have made no legal threat to anyone it is a mater of an aparent breach of a moral obligation by sven manguard to me i worked hard with wikimedia australia over a thre month period to develop an idea in great detail which is complex and has many original elements i conveyed some of the details to manguard after he asured me he had no intention of developing anything remotely similar i was then told by a third party that sven grabed me on irc to tel me he is planing a similar project and that sven had said wel i m going ahead with it manguard has since said on my talk page you mised your chance your partnership fel through and if there is even the slightest chance of it coming to fruition it s not going to be for several more months i m not going to drop my eforts and i m not going to wait indefinitely for something that at this point i m prety sure is never going to hapen actualy the partnering institution had already agred in principle and there has simply ben a delay in implementation i have ben led to believe that others in the wmf have ben aprised of the idea but i m in the dark as to what level of detail he has divulged and whether clearly identifiable details of my scheme have ben or wil be duplicated without atribution if distinctive and original details are being conveyed contrary to his undertaking to me it is a moral breach and if they are implemented without atribution to me that is also a moral breach if this ocurs i believe i have a moral right to inform people of it this is the gist of what i said to manguard but now i m ben acused of making legal threats this is based on a complete misunderstanding in fact i don t have a legal fot to stand on in that respect and he knows it why is this being construed as anything legal for al we know manguard s ideas might be quite diferent but he neds to comunicate them as a courtesy as much as a practicality i was the person who sugested publicly that manguard and adam be directors at fsc only a few weks ago i believe manguard has done god work there so i don t understand why this spin out is hapening it has quickly morphed into acusations of gros incivility threats of of wiki harasment and personal atacks i se no evidence of gros incivility by me aside from an unkind thing i said on his talk page yesterday not mature enough which i m wiling to withdraw nor of personal atacks instead i have endured major and repeated personal atacks on his and my talk pages no one has mentioned those this sems to have ben mixed up with complaints about my reviewing at fsc they are surely two diferent isues if people are troubled by profesional reviews of soundfiles i think there s a big problem for features sounds i have presented factual evidence and what i believe are balanced opinions and have suported a few wp produced files to i encourage wpians to present their own performances for fs promotion just as our photographers do at fsc but please let s review them profesionaly without fear or favour talk ,0
85309,e42dd30cfecf4ee2, oh what you wrote was both of you ned to just let this go or both of you are going to end up blocked for disruption i interpreted that as meaning i couldn t take the subject further despite new developments which i think are alied thanks for the direction to thataway because i believe they ned to be investigated further chers ,0
82790,dd7c45b589050e44,just wondering how what i stated on mulgrave athletics is incorect ,0
132509,c501b622f42734ba,your threats to have me baned from editing are quite childish i truly fel sory for you because you must have had something realy bad hapen to you in the past that created such inane hatred for a complete stranger do whatever you have to do but it s not healthy to have so much hate in you ,0
21844,3992e5e7a980435d,to vandalize this website is like spiting in the face of america,0
81199,d9349463459379da, this is an uter disgrace you are deliberately atempting to silence fre and ordinary spech under personal atack headings you sem unable to distinguish betwen normal spech betwen adults and what in most people s minds constitutes a very personal atack you have atempted to turn the tables buting ,0
111648,554534f7619dc5f5,hunjan user sikh history what da fcuk u on about contents or templates from wikipedia as you did to hunjan am hunjan my self yes i am proud ramgarhia boi u waste man its up to me it my page hunjan not yours waste man plz do not touch hunjan template ,0
24736,416657b8895456da,if i find you i wil hang you,0
7510,13f38c2db0fc6f85, edit request on may i would like to change the snake article because in the section titled perception in the vibration sensitivity part i would like to ad in that snakes have a special litle bone the skul conected to the lower jaw and quadrate bone this bone detects and transmits vibrations colected by the lower jaw bone touching the ground which is then transfered to the quadrate bone to be analyzed by the snake s iner ear this function picks up low frequency sounds and vibrations and this is my reason to ad to this article my source was from my bok titled snake by chris matison i hope to inform other viewers and also hope to expand in my studies of herpetology please except my request alysa mirizi ,0
49389,8412ad8c0fa2a7a0, please do not vandalize pages as you did with this edit to stretbal if you continue to do so you wil be blocked from editing ,0
