,id,comment_text,toxic
70713,bd3c3b5d03e1c292, the influence of goethean science on paul kle goethean science was of considerable importance to the work of the great century artist paul kle who engaged deply with the natural world reference kle and nature by richard verdi rizoli international publications new york especialy the postscript p this is in suport of the notability of goethean science as a wikipedia topic ,0
153059,96c853da97ee45e0,bening normal is god and the best,0
99628,15033a795d8d6cd4,this article loks so simple we should improve it if my arguments are not satisfying for you just replace them with your s but please don t remove them any of improvement ,0
114447,6424822202d087ce,arbitration statement i deny any crimes or wrongdoings this court has no authority this court has no rules of evidence this court has no prof my goal is not to be insane as danielcd claims thanks dan but to find a way to make the bigfot wiki page up to date and not years out of date are you in the box or out of the box beckjord,0
137396,df30ef85aaac515f,when wil somebody do their blody research and find out about his second child rather than just pretend he doesn t have one ,0
81834,dadd0dc7778c8660,no he isn t he is a relentles self promotor,0
14346,25e991cd8f911bed,for me is evident that previous user is a great suporter of comunist totalitarianism and i am against every kind of totalitarianism broz kiled a lot of jugoslavs more than italians probably i am italian but jugoslav nationalist because i don t like wars inter jugoslav republics for me is imposible an agrement with a comunist who is against personal fredom ,0
111649,55461a11fd0fd738,so i se none of his fiction poetry is in worldcat but that doesnt mean much for an urdu writer just conceivably he s actualy notable but at this point i d sugest an afd on him and his own works after which the inevitable re creations could be d ,0
2763,076b8b83210b4888,here s an example htp insidecable blogsome com wolf blitzer shows of cns emy award that s the type of link that suports the claim ,0
137987,e26ea90b564ddc55, i reported and and i also refered to user talk djscrawl it s semingly their ploy to enforce their wil by intimidating other users by threatening them with oficial warnings and al their defamatory remarks i m not faling for a fake discusion to find a consensus while they semingly only use it to not be reported fail and having it only their way fail i don t care about being investigated by oficial wikipedia admins as long as they truely investigate what those two are doing ,0
40058,6aeb7fc04610718b,stalin i recal that ligeti said in the stanley kubrick documentary that his discordant pieces were an atempt to stab at stalin s heart due to his anger with what stalinism had done to hungary can someone please find the quotation and ad it to the article with a proper cite ,0
112271,5894e435a62f3fba,ref ref is mesed up you have the same name for two diferent refs for that mater stil don t like mentioning radon this high up wil move down water and the like are substances should not be wikilinked that reader wil understand as comonly nonreactive radon is not something that the comon reader thinks of for it s chemistry more for its radiation also as it is so far down the table not as surprising that it makes compounds ,0
79757,d55fd30fb9336023,warning i se that the encyclopedia mythica has ben cited as a source several scandinavians ,0
85716,e5478b98edbf862e, one template that would be particularly useful here not realy clunky at al is the template which would give direct links to the reference anchors at the botom of the page if formated corectly ,0
81099,d8ebf8388e96971e,i se however are you sugesting that the dhob dhob didn t take the vows of the vinayasutra ,0
49345,83f050022d169889, supresion of falun gong debate i m not to active on the wiki anymore and on top of that i know next to nothing about the isue i m not sure i would be much help if i can help though i d be glad to ,0
116221,6d5a599eefd2129f,d o b does anyone know when cumiskey was born we know when he died but not his date of birth ,0
29288,4dab0348bac35231,guests do we ned such a long list of guests that have apeared on the show it loks like everyone who has ever ben on the show is mentioned here ,0
104272,2df71373103b8ca9, dyk for aetites on april did you know was updated with from the article aetites which you created or substantialy expanded if you know of another interesting fact from a recently created article then please sugest it on the did you know talk page ,0
71801,c043295679b62577, angry warning received thanks it s funy that caling you out for geting an inocent person baned on your talk page is considered vandalism funier stil that you removed the coment to avoid embarasment and funiest of al that you don t sem to realize that it is imposible to ban someone from wikipedia if they know anything at al about changing up their ip adres best of luck dealing with that rage ,0
84153,e122e42684e2945d,this article should not be split i disagre the began in the uk and spread to the usa it ended due to the eforts of the founder mat o conor it continues to exist today due to the eforts of jamil jabr and several other dedicated family rights activists it should not be split but the path of neds to be clarified once past the introductory paragraph this article is a train wreck ,0
108365,434b906a11c8ab7e,i chalenge you to present a shred of evidence of personal atacks i have cleanedup michael schiavo and as such am facing a campaign of hateful lies from childish prigs ,0
67425,b4655e53513eb7d4, another problem with blanketing al of them under mirpuris is that not al people from azad kashmir are necesarily from mirpur only hence it is a minor isue when you use a placename demonym to lump al under that designation talk ,0
144251,0a66d96240d9aac4,ps you forgot to sign ig farben,0
35212,5e08c4028589f8bd,as for your coment on talk list of sovereign states inzko s spech is as relevant as a statement by a thief who broke into your house saying you own the place though it is his to do as pleased and even going to courthouse pretending to be the legit owner of your house can t you tel misrepresentation not interested in your reply as i can tel what it wil be don t wory everyone knows wikipedia is a geopolitical weapon of big caliber i am here for fun only i know you and your budies hate truth and justice ,0
35430,5ea3f8ad0df608f5, spedy deletion of rahul sabo a tag has ben placed on rahul sabo requesting that it be spedily deleted from wikipedia this has ben done under section of the criteria for spedy deletion because the article apears to be about a person or group of people but it does not indicate how or why the subject is notable that is why an article about that subject should be included in an encyclopedia under the criteria for spedy deletion articles that do not asert the subject s importance or significance may be deleted at any time please se the guidelines for what is generaly acepted as notable as wel as our subject specific notability guideline for biographies if you think that this notice was placed here in eror you may contest the deletion by ading to the top of the article just below the existing spedy deletion or db tag coupled with ading a note on the article s talk page explaining your position but be aware that once taged for spedy deletion if the article mets the criterion it may be deleted without delay please do not remove the spedy deletion tag yourself but don t hesitate to ad information to the article that would would render it more in conformance with wikipedia s policies and guidelines talk to me ,0
73345,c43ab0a638cc4218, sure but that same germanglophone would agre that both present and fog do not exclude the usage of gift and mist nor do they cease to exist as synonyms despite the positive negative conotations ,0
126439,a44e0b77a33f7886,i believe you are entirely incorect about your asumption of my editing habits there has ben much discusion on the fractal compresion talk page of how to improve the article especialy with a new page structure it is spot who has ignored other editors in agrement of how improve the page spot is the one who has caused a great deal of disruption who has acted alone in bad faith against the colaborative wishes of the other editors this fact is suported if you bother to read the discusion page and coments by other editors i believe you have acted in haste without knowing al of the facts ,0
130963,bcb31d917beddddb,personal atack don t realy care ,0
141185,f37002214784f895, some important things sem to have ben droped,0
100724,1b1fbd451b2c9a50, re listing of evidence that safavids were turkic speakers tajik since you have ignored the numerous references which we bring and constantly are trying to purge out the word turkic from safavid page let me bring you some more sumarized quotes many of these may be already on this talk page it s just some people chose to ignore them and uphold their own pov the establishment of the gajar capital in tehran at the end of the eightenth century was merely the last manifestation of what may wel be a permanent tendency in the life of iran there are manifold reason of this phenomenon moreover the turkish and mongol origins of the earliest dynasties certainly played a major part in causing the capitals to be situated in the north and especialy along the main invasion route folowing alburz into azarbaijan the princes of these basicaly nomadic states were anxious both to be near their tribes and to avoid the excesive heat of the climate farther to the south this helps to explain the evolution of tabriz which despite al the vicisitudes was the capital sucesively of the mongols the qara qoyunlu the aq qoyunlu and finaly the safavids al of whom stemed originaly from the turkmen tribes of the north west from the thirtenth to the sixtenth centuries tabriz was abandoned only for short periods and always for other cities in the same region maragheh whose fertile pasture land had atracted hulagu ardabil the cradle of the safavids and sultaniyeh the cambridge history of iran in eight volumes volume the land of iran edited by w b fisher cambridge at the university pres page the origins of the safavids are clouded in obscurity they may have ben of kurdish origin se r savory iran under the safavids p r mathe safavid dynasty at iranica com but for al practical purposes they were turkish speaking and turkified their eponymous ancestor safi al din was a disciple of shaikh zahed of gilan a sunite sufi pir or spiritual leader safi al din suceded his pir and setled in ardabil in eastern azerbaijan and founded the safavid order he was buried there and his tomb and the citybecame a place of pilgrimage for his devotes in the course of time and under the leadership of safi al din s descendents the order became a militant shite one with golat or extremist features receiving suport from turkish and turkmen tribes in azerbaijan and eastern anatolia such as the shamlu ostajlu takalu d u l qadr qajar and afshar tribes who had strong devotional ties to the heads of the order the oldest poet of azeri literature known so far and indubitably of azeri not east anatolian or khorasani origin is emad al din nasimi about q v other important azeri poets were shah esma il safawi khata i and fozuli about q v an outstanding azeri poet during centuries a rich azeri literature continued to flourish but clasical persian exercised great influence on the language and literary expresion on the other hand many azeri words about entered persian stil more in kurdish since iran was governed mostly by azeri speaking rulers and soldiers since century doerfer these loanwords refer mainly to administration titles and conduct of war shah abas i r q v was himself a poet writing turkic verse with the pen name of tani the zands were an iranian people and their decades of dominance were one of the few periods betwen the arival of the salj qs and the twentieth century during which efective political power was exercised by a dynasty that can be regarded as in some sense ethnicaly persian david morgan medieval persia history of the near east isbn with the exception of some very local dynasties the zands were the only iranian dynasty that had come to power since the buyids in the century the azeri turks are shites and were founders of the safavid dynasty thanks ,0
145467,1d21c8b85aaee0a6,obama edit war whether or not you agre with the changes is it realy a god idea to perpetuate the edit war i sugest you self revert and then discus on the talk page ,0
60502,a1f5d88844ec6632,mr tanthalas please help me understand you were not involved in teh talk discusions and edits i completed after learning kuru stated my entry was promotional so what refernce and evidence did you use to block my edit aces and state my coments were unwaranted harasment i do not want to apear argumentative and certainly want to comply with the rules of wiki you also refered to my act as vandalism which i think is harsh and unwaratnted if you check with mr kuru i think he wil tel you were were having a legitamit discusion and my edits subsequent with his deletion were inetnded to comply with his request to remove promotional material i simply subsequently loaded a link to the aproved patent on the uspto patent site it provides substantial reference teh aproved busines method patent prior art abstracta nd claims i think your actions were premature and showed you lacked informationa bout what was being discused betwen kuru and i i would stil like to refernce the patent and since it had previously ben done and sanctioned aceptable because it was on teh site undisturbed for months i think this has merit i do se the fact that my name as teh inventor tends to promote thepatent however if you check i am not the owner it is owned by ultimate claim solution inc my refernce also tried to explain that aspect non the les this al could have ben avoided when someones content is deleted the person making thatd elrtion should point out in there csignature they are an administrtor or moderator had kuro done that i would have talked to him first instead of trying to update the edit to what i thought ws not promotional and then trying to engage in talk with mr kuru lastly i respectfuly request you release the block i aslo request that i be given permision to return the article to the anonomus post which refernced the patent those observing wil not note that i am ihe inventor it is not promotion simply god refernce and citation the insuarnec industry is aposed to patents and there are many executives who beive it should be open forum programing and busines method patents are not unique inventions the uspto thinks otherwise my patent was aproved i lok forwared to your resonse ,0
97525,09c97d49f162f968, indonesian public scholing obama did go to a public schol in indonesia however the schol is not an extremist schol as some reports claimed nor is it secular as wikipedia talk section aserts abcnews reports for the public schol a clas in islam was matched by one in christianity complete with teachings from the new testament a sign featuring the lord s prayer and a painting of jesus the schol served multiple faiths htp abcnews go com politics story id page ,0
99,003dbd1b9b354c1f,you can do al you re doing right now but if you get a username you l be able to do more and have more impact is what i m saying and you sem to be very familiar with everything so you probably have a username just get one it takes seconds talk contribs ,0
106986,3c0a83cc30815b9a,it was already proven that bucsrsafe is in another continent he is most likely a lot closer to you than me simishag hganesan,0
82062,db8880b53a7e1528,i hope not i hope that you are more concerned with the quality of wikipedia than with reverting me i also asume that you are sensible enough not to folow me to any other articles and revert me elsewhere i do try to asume god faith even when it proves to be dificult ,0
65589,af7411a1de3e8196,another editor has just made it lower case in the main cuisine of hawai article and included their reasoning in an edit sumary it s writen both ways in sources as a trademarked term it s capitalized used more generaly it s writen lowercase i am okay with going with the editor who expresed an opinion and wil stick with lowercase going forward ,0
35054,5d9bef15e57648df, national fake moustache day is on the of february but which nation let me gues ,0
6102,104bbfd9ce52f24a,okay so are we going to make another article about her disasterious life so far or do a beter job at talking about in the article what s going on here ,0
115459,69747fa22d2a10c7,no this is not vandalism ,0
30360,5099a1e29bb95ed9,arguement the article is wel writen and unbiased but there must be some conservative stuborn scientist out there who strongly disagres with the idea that the signal is prof of alien life sems like there are always strong rebutals to other suposed extraterestrial event by some physicist or scientist or astronomer that can logicaly explain the event so anyway i d like to se a section refering to the non believers out there just to provide a diferent view point there must be some credible source that refutes this theory let s se it ,0
88425,ec8e6da6702caa3f,bp v bp metrovick joint venture just wondering if there is a ned to have two pages with the same bp was its own company whislt the stockton on tes project was a joint venture with mv sugesting two separate companies there is already a page on the mv bp joint venture bowesfield works,0
32578,56ade74e66c1f8fa,which i ve reverted and reworded the blog you removed is actualy a write up from the telegraph which is usualy acepted as a reliable source ,0
78586,d24b2622a1d68b25,sure anything you can do to improve the article talk ,0
77211,cecc33e7ab1573de,map also neds to be updated with new countries ,0
97682,0a970bea80cd7d95, your submision at afc joshua irungu was acepted joshua irungu which you submited to articles for creation has ben created you are more than welcome to continue making quality contributions to wikipedia if you have any questions you are welcome to ask at the help desk if you would like to help us improve this proces please consider thank you for helping improve wikipedia ,0
151366,7be44e6c6bf87b9a, bridge name continued from wt rjl inclusion of major water bodies ref htps gis mainroads wa gov au roadinformationmap tick structure in map contents on the left search top left search al type in gives result structure muray river pinjara road click on muray river pinjara road to expand the details which includes crosing name muray river pinjara road so that s what main roads says the crosing name is if you want to lok at some others redclife bridge and the causeway perth end and vic park end and clackline bridge talk ,0
95854,00a86f16d5e1430d,thanks a lot i realized these changes you sugested as my native language is not english i have no condition to realize this type of eror ,0
85224,e3fdb6a9168781bf,do you have something against wi generals htp en wikipedia org wiki nathan bedford forest i he died in wi fighting for our country,0
89473,ef540a150bd6f358, what the heck are those references i m inclined to delete them ,0
17754,2ee1410794709c5a, could the pimped out term used here be paraphrased it s crudely sugestive and may confuse the unhip because pimp ed out is not found in the average home dictionary i didn t know what it meant until i asked my dad and then he was a bit red faced trying to explain anyway our job as editors is to clarify not confuse ,0
105632,35323991d36e127b,plz respond plz respond to my question ,0
116726,70065d130bd947dd,opose although this may save readers time it s simply wrong america is the name of a continent whereas it s a coloquial name for a country to al people from the usa it s not the worlds fault that you couldn t come up with a name for your own country and nationality and had to steal the name of a continent ,0
53219,8e473a8fd622778c,in which case why haven t you reported me ,0
153549,9ea1023eb5550e0a,i m not even interested in this anymore ,0
108675,45083794b8693aa6,first country band saying that texas lightning is the first country band to participate in esc is slightly misleading as bobejan schoepen perfromed country music in flemis at esc i admit that he s not a band but i stil think it could be phrased beter ,0
85398,e46c79db6e03135d,redirect talk anti serb riot in zadar archive ,0
62178,a656aaae822d9a63, equator history what is the history of the name equator for the latitude line ,0
24527,40ca012b27a61c99,what a paid of pos htp ner do wel hal of infamey blogspot ca ,0
13575,23d420816c9f22ac,um if they are gay read later come out then aparently they can read their sexuality the way it reads now is making the caler sem wrong they can be right as wel july utc ,0
137111,dd9cb36c1c8ff36f, ok first of let me clarify that reverting is when you undo someone else s edit yes it does include the re adition of material that has ben removed by another user your use of the word vandalism is incorect in this case because everything that you have ben involved in so far is clasified as a content dispute since you and your oponents have ben disputing whether certain text should be included this is not a case of vandalism this is for example secondly many of the users that you have ben reverting or the ones that have ben reverting you are on the same restrictions so imo now everyone is equal and no one is wining or losing what i ve tried to explain to you is that edit wars get nothing acomplished you kep reverting and reverting and then someone reverts you and the cycle continues wikipedia articles aren t meant to go back and forth like that the only real way you get something acomplished is by discusing it with other users in the hopes that you can form a compromise or consensus to answer your numbered questions after we last spoke you continued to revert on sason you reverted times in the last hours even though you came close to breaking the thre revert rule which you were blocked for on may thre reverts is not some sort of magic barier that prevents you from being blocked an admin could have easily blocked you for simply edit waring this is the type of stuf that ocured on armenian azeri pages for example before the arbitration case after that many users were placed on editing restrictions a lot of the problems were solved agresive editing can be characterized as constant edit waring and basicaly a method of geting your version of the article by constant reverting as oposed to discusion is is the exact oposite of what is outlined at wp even if you believe the information you are ading is npov if it is contested by several users the best thing is to discus it with them and once you have come to an agrement to implement that version i m sure you ve tried to be civil but here i notice you refering to your oponents as vandals this is inapropriate because as i explained above you re involved in a content dispute here if other users have personaly atacked you please show me links of this and i wil warn them it is never aceptable to do so yes it is posible you can get mentored at wikipedia adopt a user wiki adoption was created back in as a program designed to help new and inexperienced users although you may disagre with him it is within namsos right to nominate an article for deletion if he believes it is non notable however as you can se from the discusion at wikipedia articles for deletion erich feigl it apears that many users there are deciding to kep the article so i m not sure that it maters anyways everything that you mention awards documentaries boks gogle hits etc can be mentioned at the afd articles for deletion page i have noticed that you ve already made a coment there already make sure to kep an eye on that page the discusion is typicaly open for five days i don t know the specifics about why your sources were removed but if you fel like you re not geting anywhere with these disputes you might try posting something at the reliable sources noticeboard if there is a dispute on whether your sources are valid or not another option is the new ethnic and cultural conflicts noticeboard finaly after you have made al atempts at resolving the conflict including those two links i gave you and you stil fel like nothing has ben acomplished you can check out formal mediation there a mediator wil get involved and act as a third party i hope al that i have said is helpful please fel fre to drop a note on my talk page if you have any further questions coments khoi ,0
80871,d851d7014731ac49, my reason for oposing it is that it s strictly non encyclopaedic and doesn t ad anything of any value to the article talk ,0
96182,028016f8f88d878c,in fact that is not the question here at al i ve now said countles times that i don t intend to post the content to wiki several times in the talk above why you do ignore that stop wikipedia beating a dead horse ,0
136465,da1d70703fa15116,do not delete i m geting sick and tired of wikipedia deleting everything do not delete this article it is useful information and one of the best things about wikipedia is lists like this sod the copyright violations if forbes or whoever have a problem then let them sue wikipedia it s time that big companies like them had their arses kicked in the courts milions of people use wikipedia and information deserves to be fre ,0
33595,598ebda7901d913b, fyi you may be interested to know that ,0
153667,a079e539e8cc4ad5, god to know a bit from your friend s corespondence under the long time no se headline found and copied to his talkpage and subsequently deleted by him as a czech speaker you should be able to understand although it is not in czech borok means chud k in czech the rest should be understandable darwinek s grandfather is surely proud of him ,0
115539,69e6416787a3b0c8, no your expanation does not explain why this canot be removed the writer s notability is not a consideration only the quality of the source as defined by wp rs the first reference was not being disputed the last reference is a multiple reference to reviews of reviews regardles of the writer tertiary or worse and a reference to a wp article as i stated above and not god sources wp rs states wikipedia articles should be based mainly on reliable secondary sources tertiary sources such as compendia encyclopedias textboks obituaries and other sumarizing sources may be used to give overviews or sumaries but should not be used in place of secondary sources for detailed discusion these references including the one to a wp artice itself do not fit the descriptions at wp rs and ned to be removed wp pseudoscience is clearly defined by wp and neds no repetition of its definition especialy inside the same sentence and in this article the sentence structure is analogous to stutering and is ridiculous ,0
41827,6f9bbdde1f58a102, perhaps if you would rather not activate email we could discus it here do you have concerns about the factual basis of some of the content is something incorect i apreciate it doesn t al paint barnard in the post positive light but our job is provide neutral coverage of al aspects of his work both the controversial and the positive i have invited other editors to review my edits for balance so there should be a third perspective son et ,0
57896,9b026aa19421e8e2, lest evil be destroyed forever,0
80694,d7df7fd85b642908,hm i wrote so many things but the word that you picked up is racist and self praise like you did is also expected in most of the cases i dont blame you it is human nature now you can think of what is hapening in articles where author is writing about lower status and mixed breds and so on i am very sory that i caled you this way i apologise for every statement writen above i am also hopeful that we not only reach to some conclusion but also aply them to benefit the readers without provoking anybody unecesarily anyway i left you a cup of cofe on your talk page yesterday now we wil discus things next year only best wishes for new year ,0
90796,f2e4859927ffdf83, december utc external forcing this refers it would be useful to explain this term beter i have a coment further up the talk page does it refer to any proces external to the climate including thought proceses or to proceses that have some efect on the climate also it is highly confusing to have a section titled radiative forcing when it begins with a bad definition of external forcing my point is a logical one only also do you agre with my coments on the gw talk page where i argue for more explanation of the reasons scientists believe in gw also a beter definition of gw is it a the fact that instrument temperatures are on average higher than a century ago b a proces that underlies that fact c the hypothesis that the proces has an anthropogenic cause these are al diferent things a could be true because of random fluctuations b could be true if the proces were a natural one again my points are only logical and definitional ones i have no view on the science ,0
92758,f8074b9a903fb7e4, in the criticism and research section various critics have clased the field as pseudoscience this has largely ben due to lack of replication of results by independent experimenters the references for this statement are as folows hyman ray evaluation of the program on anomalous mental phenomena the journal of parapsychology htp findarticles com p articles retrieved akers c methodological criticisms of parapsychology advances in parapsychological research pesquisapsi htp w pesquisapsi com boks html retrieved child i l criticism in experimental parapsychology advances in parapsychological research pesquisapsi htp w pesquisapsi com boks html retrieved wiseman richard smith mathew et al exploring posible sender to experimenter acoustic leakage in the prl autoganzfeld experiments psychophysical research laboratories the journal of parapsychology htp findarticles com p articles retrieved the way in which this information is given sugests that such researchers are independent just loking at the names of the studies this can be sen as incorect methodological criticisms of parapsychology criticism in experimental parapsychology i am les aware of the reliability of the others but using hyman and wiseman imediately rings alarm bels chers ,0
7358,138f577129395ca6,user jinxmchue i se you reverted his page i verified through an of wiki private mesage that the ip editor who changed his page was him so that was how he wanted it ,0
54278,9100e170d8092fc6, february utc so is protocols of the elders of zion not propaganda antagonistic atheism coments at the afd are requested from the editors of this page as i m sure it wil end up being referenced here if not deleted ,0
143783,02ad290bc68b3659, september please do not vandalize pages as you did with this edit to carbon monoxide poisoning if you continue to do so you wil be blocked from editing contact ,0
53091,8dec69f6a534b443,i am sory if i have ofended you personaly that was not the intent but a couple of idiots jumped in today to try to destroy god faith wp editing se ewsv history and i am a bit upset right now civility forgivenes ,0
130909,bc788ccb17c7f176,that is why i inserted a caveat that the articles contained counter factual information on the law but some other user thought that this was inapropriate i m not inclined though to completely remove the links even if those authors did not read the final oficialy published text of the law they may have some interesting point of view what do you think feb utc ,0
63082,a8c5e4a375050230,so the circumcision bos owns everyone s page so the circumcision bos owns everyone s page ,0
9642,19860dc89d4f1c46,so as to not talk about you behind your back please don t hesitate for my benefit to delete this after you ve read it i fel that it s only fair to tel you that i mentioned you on talk michael roach i don t think i said anything you d disagre with and i m not proposing that you ned to respond there but don t want to give the impresion that i m talking about you behind your back ,0
56873,9802e2c0efcc544d, i have to go to my holiday diner but is clearly bulying this article i wil never ever ever use wiki anything again as it is clearly and obviously being used as a tol for non neutral pov s by those who have ben working here for a while and i know the way things work i hope nancy s body finds the same fate as eva peron ,0
114106,6278b20b0f989e1a, actualy i became interested in editing this very short article amid wikipedia s invitation for us to participate in the survey ending november when al newspapers were floded with burlesque king nograles was forced to run naked in the hotel now i was not a wikipedian then but when the landmark acquital suit was published i tok time to edit this tersely nograles placed to my counsel in civil case aty henry r vilarica higher than ferdinand marcos trimed from due to marcos blunder in political law subject in an en banc review of his test results vilarica owns more than pawnshops and is a very close friend busines asoc of my brother in gold and they have ha sta maria bulacan fighting cock farm i don t know ateneo law schol nograles but due to the bar rating place he is so briliant now in my edits i hapened to have sen and edited like this controversy in bios of usa senators etc so i just folow the wikipedia patern the diference betwen dante tinga and nograles is that the former was cleared by the court but the nograles isue of censoring publication by libel lawsuit vs the naked runing was condemned after court acquital for lack of evidence in nograles the acquital is best wikipedia evidence to go forth with the edit on nograles bio naked thing remember the beatrix of the netherlands ip adres fiasco caught by wiki scaner on august quen beatrix s royal family afirmed that prince friso of orange nasau and his wife princes mabel wise smit edited the entry on wikipedia which described mabel s relationship with slain drug baron klas bruinsma using the quen s palaces computer the changes were found by dutch media using wiki scaner the entry which states mabel provided incomplete and false information about bruinsma was changed to just incomplete information in january my point is in tinga and nograles irespective of court acquital or clearance the publication of the bribe and nog s u p oblation run respectively with reliable sources licenses us editors to ad the thing on short edits i respect it and other editors since it is a mater of style if i were not a judge or lawyer or if i were not an a b comunication editor then like it and math editors i would edit with a sentence or but i kep my edits to sentences for this reason links die in time due to pay per view and scholars or readers of wiki must be provided with a choice to read more meats or esential ingredients also the libel suit was filed by nograles et al and the subject is the naked run now nograles withdrew due to afidavit of desistance but the other complainant did not and the court decided based on trial s evidence so with more reasons must the edit be there and at the very least even a sentence but the esentials of the naked run ought to be there final point i do not personaly know tinga but in i hired a lawyer of santiago tinga fornier law ofice to handle my simple malolos case tinga became congresman and had ben wel known for this controversy it is of judicial notice in ibp personaly i ignored these until douglas anama my text mate the husband of felipa borlongan anama our asistant clerk of the supreme court with the equivalent salary and rank of ca justice repeatedly aproached me to consult dwarves due to their case which tinga decided against him that s his family home tinga is not the only one who had these bribery things ynares santiago and m nazario remember the ramos notable contempt fine shared the pie my point is the court would instead put to rest the isue by fine or contempt but for us editors we just folow the patern in usa bio of senators and public figures hence my edit is wel copy pasted from wikipedia god articles on sub section controversies but of course with al due respect to your edits sory for my tldr but it is so informative chers ,0
27577,48fed129e9d35f50, i am afraid that you are over reacting to what is a comon wikipedia ocurence al i said in my reversion of your adition was uncited which was quite clearly corect how that can be rude is beyond me as for being uncaled for it most certainly was not unlike your reversion wikipedia biographies of living persons is clear we must get the article right be very firm about the use of high quality sources al quotations and any material chalenged or likely to be chalenged must be atributed to a reliable published source using an inline citation contentious material about living persons that is unsourced or porly sourced whether the material is negative positive neutral or just questionable should be removed imediately and without waiting for discusion your adition was most definitely uncited and was removed acordingly regarding the tone of your response please alow me to direct you to a policy with which you should familiarise yourself ,0
79963,d6032fc6943a06d6, the secularism of the zionists made them imediately unaceptable to the jews who then resided in the holy land while arab oposition remained primarily political the rejection of zionism and later of the state of israel by traditionial jews was deply roted in their judaism and was hardly influenced by political considerations the haredim were alarmed at the danger of the divine punishment that the actions of those whom they viewed as miscreants threatened to bring down al the inhabitants of the land of israel at first the local arab population enjoyed cordial relations with zionist leaders like haim weizman only when arab leaders become fuly aware of the political ambitions of the zionist movement did their views come around to those of the pious jews in taking a rejectionist stance talk,0
144420,0c8291fff5ec8cea,it s a reasonable question her birth name is given and gurumayi is not in it i believe it is a title but want to be sure ,0
50101,85e8fc5f41b46dd8, no i m not talking about the curent instance at al ,0
154042,a777889a948d4dec,earth precesion from the vector diagram using bold to denote vectors it folows that r r r r and r r squaring and then taking the square rot r factoring out r r since we are interested in the case in which r we can invert both sides to get,0
22713,3bfb235fc0b29587, please stop your disruptive editing if your vandalism continues you wil be blocked from editing wikipedia ,0
12041,1fe74f3c29574ed7, an encyclopedia should have articles about specific subjects not specific words the word bluebel for instance refers to diferent plants in diferent parts of the world but an encyclopedia shouldn t encompas them al within one article that s the job of a dictionary instead an encyclopedia should have several articles on each diferent definition and my view is that this should also hapen here perhaps something like cotage smal house and cotage holiday house would be a start ,0
136294,d92156825c3befbb,jena jameson article tok a hard lok at it and i can t se anything mising very wel done ,0
142678,fb258ddf400ec747, welcome helo and welcome to wikipedia thank you for your contributions such as the one you made to slavery in ancient rome i hope you like the place and decide to stay here are some pages you might like to se the five pilars of wikipedia help pages tutorial how to edit a page and how to develop articles how to create your first article using the article wizard if you wish manual of style you are welcome to continue editing without loging in but many editors recomend that you create an acount doing so is fre requires no personal information and provides several benefits such as the ability to create articles for a ful outline and explanation of the benefits that come with creating an acount please se this page if you edit without a username your ip adres is used to identify you instead in any case i hope you enjoy editing here and being a wikipedian please sign your coments on talk pages using four tildes this wil automaticaly produce your ip adres or username if you re loged in and the date if you ned help check out wikipedia questions ask me on my talk page or ask your question and then place helpme before the question on this page again welcome ,0
22093,3a4041d22261ee65,redirect talk in western fashion,0
98118,0cd30b1179e43ab0, re decline and comeback there is no mention in the article about the reason for his decline the cofe table frosting with chasers that he campbel and barg where doing at the time please include the reason ,0
39114,685fa60f937b99fb,okay so no one s gona adres this gues that no one editing this page cares about acuracy ,0
15706,297a855dc9e28c7b,dude what i wil admit to is that i post things to se if they are trivial or not depending on whether or not they last i ve had entire articles deleted because of a lack of notability despite the fact i spent hours on them and gave great sources a god example is my article on list of video game slang just because i put something there doesn t mean it isn t trivial unles your name is jesus you re bound to mistakes and even hypocrisy ,0
112085,57a7ba6b2fe20097,hi hope this make my case clearer for diambig on a gogle search just about of the pages for the national rugby league so i think that makes a god case for a redirect with a link to nrl disambiguation ,0
97963,0c1107ab1b96528a,this section neds copyediting but neds to remain because of the importance of the ef involvement and the fact that landmark left france subsequent to it s airing ,0
6202,10934d5298e1b0d7,hi sory just returned from an auditing trip about fiften minutes ago i m an auditor by trade and found out that my litle brother has ben mesing around my computer under my scren name and ben posting al sort of nonsense trying to find out the extent of the damage he has done to other wiki links under my name please do not delete the marjorie liu page at al thank you so much for notifying me of this vandalism best wishes kevin park ,0
108355,4340bbd38952ed7d, why no coment i started an article on voice of the retarded and you spedily deleted it i should think you would have somewhere noted reason for action and sugested how i could get an entry started i put in a request for editorial help in writing it but can t find any responses sup the voice of the retarded is a long established advocacy organization with a stable website htp w vor net and much influence in the field they serve they are also quite controversial but are just as deserving of a place in wikipedia as other advocacy groups for persons with disabilities ,0
125045,9ce9a08b99af4ee8,why is this guy haven t bean ban in wikipedia who is this asian warior somebody block this guy from this website al his works are only to vandalize the article ,0
52755,8d0689036f1c164f, utc this article neds to be deleted she has not contributed anything noteworthy in gaming she is an indie developer that has created one game which wasn t even very sucesful if we kep this article then any indie dev that has ever published would ned a wiki page someone nominate this for deletion please november,0
112408,5958d1ef1ebcb51d, would like to nominate you to become an administrator please visit wikipedia requests for adminship to se what this proces entails and then contact the rambling man to acept or decline the nomination a page has ben created for your nomination at wikipedia requests for adminship if you acept the nomination you must formaly state and sign your aceptance and answer the questions on that page once you have answered the questions you may post your nomination for discusion or request that your nominator do so ,0
